panel,record_type,unit_id,unit_name,parent_code,month,value,circular_mean_month,mean_resultant_length,local_class,support_status,exclusion_reasons
district_departure,district_departure,Amansie_Central,AMANSIE CENTRAL,FZ,,-10.8374404606922,1,1,,eligible,
district_departure,district_departure,Amansie_South,AMANSIE SOUTH,FZ,,-10.5418864412795,2.04012203291172,0.959512303714514,,eligible,
district_departure,district_departure,Amansie_West,AMANSIE WEST,FZ,,-10.7554623946581,1.84378231705798,0.777952764191282,,eligible,
district_departure,district_departure,Aowin,AOWIN,FZ,,-10.8339202692131,2,1,,eligible,
district_departure,district_departure,Asante_Akim_Central_Municipal,ASANTE AKIM CENTRAL MUNICIPAL,FZ,,-10.3136496556768,1.16041646177939,0.960749906346495,,eligible,
district_departure,district_departure,Asante_Akim_North,ASANTE AKIM NORTH,FZ,,12.5235345932261,0.810343884156776,0.928112732677127,,eligible,
district_departure,district_departure,Asante_Akim_South,ASANTE AKIM SOUTH,FZ,,-9.9112262460972,1.28060277343118,0.958596474905406,,eligible,
district_departure,district_departure,Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,,-10.8373935627614,2,1,,eligible,
district_departure,district_departure,Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,,-10.8061011330933,3.29531589079408,0.909024859804316,,eligible,
district_departure,district_departure,Asokore_Mampong_Municipal,ASOKORE MAMPONG MUNICIPAL,FZ,,-10.8398885718122,,,,eligible,
district_departure,district_departure,Asokwa_Municipal,ASOKWA MUNICIPAL,FZ,,-10.8398885718122,,,,eligible,
district_departure,district_departure,Assin_Fosu,ASSIN FOSU,FZ,,-10.836128044759,2,1,,eligible,
district_departure,district_departure,Assin_North,ASSIN NORTH,FZ,,-10.7526958062933,2.29375151952532,0.963050171210385,,eligible,
district_departure,district_departure,Assin_South,ASSIN SOUTH,FZ,,-10.8276031233608,2,1,,eligible,
district_departure,district_departure,Asunafo_South,ASUNAFO SOUTH,FZ,,-10.2390017838076,1.95472533107362,0.974942480631315,,eligible,
district_departure,district_departure,Asuogyaman,ASUOGYAMAN,FZ,,0.671838994293113,1.08114997655188,0.910619041358503,,eligible,
district_departure,district_departure,Atiwa_East,ATIWA EAST,FZ,,-10.3620417593988,1.16422408506295,0.920309608078945,,eligible,
district_departure,district_departure,Atiwa_West,ATIWA WEST,FZ,,-10.8149064822485,2,1,,eligible,
district_departure,district_departure,Atwima_Kwanwoma,ATWIMA KWANWOMA,FZ,,-10.5416134662013,3.6124767923829,0.933842273618512,,eligible,
district_departure,district_departure,Atwima_Mponua,ATWIMA MPONUA,FZ,,-10.2152452810031,1.97230563842552,0.971361573613983,,eligible,
district_departure,district_departure,Atwima_Nwabiagya_North,ATWIMA NWABIAGYA NORTH,FZ,,-10.6345601026495,1.88448919471188,0.738482847551292,,eligible,
district_departure,district_departure,Atwima_Nwabiagya_South,ATWIMA NWABIAGYA SOUTH,FZ,,-10.4644850429153,2.39669412114013,0.740356645356467,,eligible,
district_departure,district_departure,Ayensuano,AYENSUANO,FZ,,-10.6794718918498,2.46489171291587,0.950180544078782,,eligible,
district_departure,district_departure,Bekwai_Municipal,BEKWAI MUNICIPAL,FZ,,-10.776275286838,0.90010173543458,0.896558534319211,,eligible,
district_departure,district_departure,Bia_West,BIA WEST,FZ,,-10.8374642072123,2,1,,eligible,
district_departure,district_departure,Biakoye,BIAKOYE,FZ,,8.53572632311685,1.58877301080172,0.935416459094901,,eligible,
district_departure,district_departure,Bibiani_Anhwiaso_Bekwai_Municipal,BIBIANI-ANHWIASO-BEKWAI MUNICIPAL,FZ,,-10.5620255321534,1.72565157068669,0.941007850695046,,eligible,
district_departure,district_departure,Birim_Central_Municipal,BIRIM CENTRAL MUNICIPAL,FZ,,-10.8291497227049,4,1,,eligible,
district_departure,district_departure,Birim_North,BIRIM NORTH,FZ,,-10.8009130818398,1.9542440509274,0.99390549604463,,eligible,
district_departure,district_departure,Birim_South,BIRIM SOUTH,FZ,,-10.7792579091855,2.94656474499546,0.992945619924589,,eligible,
district_departure,district_departure,Bodi,BODI,FZ,,-10.8320269260715,2,1,,eligible,
district_departure,district_departure,Bosome_Freho,BOSOME FREHO,FZ,,-10.1423931248257,1.39889373333905,0.914220067663684,,eligible,
district_departure,district_departure,Bosomtwe,BOSOMTWE,FZ,,-10.4926669052437,1.39799354119834,0.958736989454328,,eligible,
district_departure,district_departure,Denkyembour,DENKYEMBOUR,FZ,,-10.832612657936,2,1,,eligible,
district_departure,district_departure,Ejisu_Municipal,EJISU MUNICIPAL,FZ,,-10.7231158527878,1.15072751029541,0.970342463025808,,eligible,
district_departure,district_departure,Fanteakwa_North,FANTEAKWA NORTH,FZ,,-0.45145587010367,1.27077352125401,0.902806934293815,,eligible,
district_departure,district_departure,Fanteakwa_South,FANTEAKWA SOUTH,FZ,,-5.88577485911305,1.30153439973943,0.946015400076695,,eligible,
district_departure,district_departure,Ho_Municipal,HO MUNICIPAL,FZ,,18.5905399236986,1.05244140812686,0.939466547377099,,eligible,
district_departure,district_departure,Ho_West,HO WEST,FZ,,26.2667242832776,1.07119070915029,0.944033812939846,,eligible,
district_departure,district_departure,Hohoe_Municipal,HOHOE MUNICIPAL,FZ,,-2.02916116573174,1.41350577859812,0.925903836807633,,eligible,
district_departure,district_departure,Jasikan,JASIKAN,FZ,,-2.93795941660379,1.67646513364548,0.936848715423699,,eligible,
district_departure,district_departure,Juaben_Municipal,JUABEN MUNICIPAL,FZ,,-10.7234665254974,1.81678940286885,0.951744648203156,,eligible,
district_departure,district_departure,Juaboso,JUABOSO,FZ,,-10.6050708186239,2.04710206428213,0.984257038552294,,eligible,
district_departure,district_departure,Kpando_Municipal,KPANDO MUNICIPAL,FZ,,14.8722785042472,1.3034901216837,0.94148538440039,,eligible,
district_departure,district_departure,Kwabre_East,KWABRE EAST,FZ,,-10.8069069740361,1.3298696879661,0.969770970392136,,eligible,
district_departure,district_departure,Kwadaso_Municipal,KWADASO MUNICIPAL,FZ,,-10.8398885718122,,,,eligible,
district_departure,district_departure,Kwaebibirem,KWAEBIBIREM,FZ,,-10.7316123376598,1.23734580105335,0.971984730859972,,eligible,
district_departure,district_departure,Kwahu_Afram_Plains_North,KWAHU AFRAM PLAINS NORTH,FZ,,18.0649259086823,0.705516713773751,0.890848149200316,,eligible,
district_departure,district_departure,Kwahu_Afram_Plains_South,KWAHU AFRAM PLAINS SOUTH,FZ,,36.005132653175,0.654333645657854,0.936964054876193,,eligible,
district_departure,district_departure,Kwahu_East,KWAHU EAST,FZ,,8.30260743758205,0.66078454464836,0.907245164433306,,eligible,
district_departure,district_departure,Kwahu_South,KWAHU SOUTH,FZ,,-0.0230045323996109,0.938000090097292,0.894460351196504,,eligible,
district_departure,district_departure,Kwahu_West,KWAHU WEST,FZ,,-9.93741825074264,1.30547501625903,0.895646298508374,,eligible,
district_departure,district_departure,Lower_Manya,LOWER MANYA,FZ,,-3.1012550422039,1.38538872383861,0.87790375092981,,eligible,
district_departure,district_departure,Mampong_Municipal,MAMPONG MUNICIPAL,FZ,,3.91251261776207,1.23956752109318,0.941030663292061,,eligible,
district_departure,district_departure,New_Juaben_North_Municipal,NEW JUABEN NORTH MUNICIPAL,FZ,,-9.99813773208149,1.31303871198907,0.957569402007867,,eligible,
district_departure,district_departure,New_Juaben_South_Municipal,NEW JUABEN SOUTH MUNICIPAL,FZ,,-8.85442871553111,0.941588718830472,0.921178212514085,,eligible,
district_departure,district_departure,North_Dayi,NORTH DAYI,FZ,,10.43677393887,1.34940526150914,0.938607699545959,,eligible,
district_departure,district_departure,North_Tongu,NORTH TONGU,FZ,,8.13628715611602,0.688311634235729,0.937840238013224,,eligible,
